"Gene_Symbol"	"METHY_BRCA_BETA"	"METHY_BRCA_CHR"	"METHY_BRCA_START"	"METHY_BRCA_END"	"METHY_GBM_BETA"	"METHY_GBM_CHR"	"METHY_GBM_START"	"METHY_GBM_END"	"METHY_OV_BETA"	"METHY_OV_CHR"	"METHY_OV_START"	"METHY_OV_END"	"METHY_LUAD_BETA"	"METHY_LUAD_CHR"	"METHY_LUAD_START"	"METHY_LUAD_END"	"METHY_UCEC_BETA"	"METHY_UCEC_CHR"	"METHY_UCEC_START"	"METHY_UCEC_END"	"METHY_KIRC_BETA"	"METHY_KIRC_CHR"	"METHY_KIRC_START"	"METHY_KIRC_END"	"METHY_LUSC_BETA"	"METHY_LUSC_CHR"	"METHY_LUSC_START"	"METHY_LUSC_END"	"METHY_COAD_BETA"	"METHY_COAD_CHR"	"METHY_COAD_START"	"METHY_COAD_END"	"METHY_STAD_BETA"	"METHY_STAD_CHR"	"METHY_STAD_START"	"METHY_STAD_END"	"METHY_KIRP_BETA"	"METHY_KIRP_CHR"	"METHY_KIRP_START"	"METHY_KIRP_END"	"METHY_LAML_BETA"	"METHY_LAML_CHR"	"METHY_LAML_START"	"METHY_LAML_END"	"METHY_READ_BETA"	"METHY_READ_CHR"	"METHY_READ_START"	"METHY_READ_END"
"ABCC3"	"0.525315638589398"	"17"	"50635009"	"50635010"	"0.0185556370418092"	"17"	"50635009"	"50635010"	"0.00753302104040131"	"17"	"50635009"	"50635010"	"0.066320740355066"	"17"	"50635009"	"50635010"	"0.0169703435011188"	"17"	"50635009"	"50635010"	"0.016508029408672"	"17"	"50635009"	"50635010"	"0.154750840515843"	"17"	"50635009"	"50635010"	"0.00939260935574828"	"17"	"50635009"	"50635010"	"0.0617214151200901"	"17"	"50635009"	"50635010"	"0.00913174607458797"	"17"	"50635009"	"50635010"	"0.0188962993315661"	"17"	"50635009"	"50635010"	"0.0192349139469655"	"17"	"50635009"	"50635010"
"SPRY2"	"0.0348012644682758"	"13"	"80340926"	"80340927"	"0.0142982554331774"	"13"	"80340926"	"80340927"	"0.00765833733830694"	"13"	"80340926"	"80340927"	"0.163849031690071"	"13"	"80340926"	"80340927"	"0.0303368719722792"	"13"	"80340926"	"80340927"	"0.0210489715221966"	"13"	"80340926"	"80340927"	"0.199504454071844"	"13"	"80340926"	"80340927"	"0.01335016657669"	"13"	"80340926"	"80340927"	"0.0955799440752831"	"13"	"80340926"	"80340927"	"0.0398164712132252"	"13"	"80340926"	"80340927"	"0.0351236997850773"	"13"	"80340926"	"80340927"	"0.045079966898233"	"13"	"80340926"	"80340927"
"MTDH"	"0.0240910215981853"	"8"	"97643617"	"97643618"	"0.102296367756753"	"8"	"97643617"	"97643618"	"0.0119362196345774"	"8"	"97643617"	"97643618"	"0.0356713795049558"	"8"	"97643617"	"97643618"	"0.0373634693558635"	"8"	"97643617"	"97643618"	"0.0355972123315581"	"8"	"97643617"	"97643618"	"0.0319259430180239"	"8"	"97643617"	"97643618"	"0.0236690844305795"	"8"	"97643617"	"97643618"	"0.0669588589532889"	"8"	"97643617"	"97643618"	"0.0460311969483631"	"8"	"97643617"	"97643618"	"0.0272512222277177"	"8"	"97643617"	"97643618"	"0.033295909307401"	"8"	"97643617"	"97643618"
"FASLG"	"0.607789945416279"	"1"	"172659123"	"172659124"	"0.789847845443104"	"1"	"172659123"	"172659124"	"0.901133902776447"	"1"	"172659123"	"172659124"	"0.660193249064723"	"1"	"172659123"	"172659124"	"0.803754324945814"	"1"	"172659123"	"172659124"	"0.536241622864167"	"1"	"172659123"	"172659124"	"0.642275738604284"	"1"	"172659123"	"172659124"	"0.719696897461735"	"1"	"172659123"	"172659124"	"0.598335309013546"	"1"	"172659123"	"172659124"	"0.762520959993574"	"1"	"172659123"	"172659124"	"0.719313262445308"	"1"	"172659123"	"172659124"	"0.794402981595667"	"1"	"172659123"	"172659124"
"ITGB2"	"0.639292001024387"	"21"	"44920895"	"44920896"	"0.57719599666147"	"21"	"44920895"	"44920896"	"0.858181784297752"	"21"	"44920895"	"44920896"	"0.509851812999704"	"21"	"44920895"	"44920896"	"0.525999844352636"	"21"	"44920895"	"44920896"	"0.605496449931471"	"21"	"44920895"	"44920896"	"0.588424763345019"	"21"	"44920895"	"44920896"	"0.518792477835198"	"21"	"44920895"	"44920896"	"0.480469447691893"	"21"	"44920895"	"44920896"	"0.687584373467415"	"21"	"44920895"	"44920896"	"0.265840677782383"	"21"	"44920895"	"44920896"	"0.479090193115146"	"21"	"44920895"	"44920896"
"DLGAP1"	"0.984617423963606"	"18"	"3880020"	"3880021"	"0.976789526990905"	"18"	"3880020"	"3880021"	"0.99058742970719"	"18"	"3880020"	"3880021"	"0.991149861127147"	"18"	"3880020"	"3880021"	"0.986524678674905"	"18"	"3880020"	"3880021"	"0.98949820152313"	"18"	"3880020"	"3880021"	"0.985747223260558"	"18"	"3880020"	"3880021"	"0.987769612233372"	"18"	"3880020"	"3880021"	"0.987253162739305"	"18"	"3880020"	"3880021"	"0.988704904336665"	"18"	"3880020"	"3880021"	"0.986947908452636"	"18"	"3880020"	"3880021"	"0.987741632400127"	"18"	"3880020"	"3880021"
"STAT1"	"0.0139508111086074"	"2"	"191014401"	"191014402"	"0.0281395792963915"	"2"	"191014401"	"191014402"	"0.0117362434680882"	"2"	"191014401"	"191014402"	"0.0116287710199204"	"2"	"191014401"	"191014402"	"0.0145026730073929"	"2"	"191014401"	"191014402"	"0.0132288609843278"	"2"	"191014401"	"191014402"	"0.0139899352090239"	"2"	"191014401"	"191014402"	"0.0117698763220417"	"2"	"191014401"	"191014402"	"0.0152029476175421"	"2"	"191014401"	"191014402"	"0.0146092243700476"	"2"	"191014401"	"191014402"	"0.0139225870118725"	"2"	"191014401"	"191014402"	"0.0105238138379732"	"2"	"191014401"	"191014402"
"SQSTM1"	"0.021674228148132"	"5"	"179821352"	"179821353"	"0.055843465288412"	"5"	"179821352"	"179821353"	"0.0148131013261269"	"5"	"179821352"	"179821353"	"0.0205759082343779"	"5"	"179821352"	"179821353"	"0.0228579888667695"	"5"	"179821352"	"179821353"	"0.0217771587920611"	"5"	"179821352"	"179821353"	"0.0297984859391319"	"5"	"179821352"	"179821353"	"0.0138550023532165"	"5"	"179821352"	"179821353"	"0.0405173034198863"	"5"	"179821352"	"179821353"	"0.0316206357460842"	"5"	"179821352"	"179821353"	"0.0254475468368202"	"5"	"179821352"	"179821353"	"0.0131712776870852"	"5"	"179821352"	"179821353"
"KRAS"	"0.0154150791029525"	"12"	"25250233"	"25250234"	"0.0316036630044711"	"12"	"25250233"	"25250234"	"0.0133269321296134"	"12"	"25250233"	"25250234"	"0.0144694811655225"	"12"	"25250233"	"25250234"	"0.0160080522685464"	"12"	"25250233"	"25250234"	"0.0157389608453505"	"12"	"25250233"	"25250234"	"0.0144279562074679"	"12"	"25250233"	"25250234"	"0.0117303989680833"	"12"	"25250233"	"25250234"	"0.0174711956328384"	"12"	"25250233"	"25250234"	"0.0165414573738028"	"12"	"25250233"	"25250234"	"0.0126875160282721"	"12"	"25250233"	"25250234"	"0.0130346624638179"	"12"	"25250233"	"25250234"
"MUC1"	"0.0349657490237607"	"1"	"155193222"	"155193223"	"0.0311461806381118"	"1"	"155193222"	"155193223"	"0.0107527101616889"	"1"	"155193222"	"155193223"	"0.0305787998297349"	"1"	"155193222"	"155193223"	"0.0421987828387546"	"1"	"155193222"	"155193223"	"0.0222848588836958"	"1"	"155193222"	"155193223"	"0.0181017646555275"	"1"	"155193222"	"155193223"	"0.211032372293355"	"1"	"155193222"	"155193223"	"0.029923206558172"	"1"	"155193222"	"155193223"	"0.0769092617084636"	"1"	"155193222"	"155193223"	"0.0244706373385811"	"1"	"155193222"	"155193223"	"0.0246197306319514"	"1"	"155193222"	"155193223"
"NPM1"	"0.0423904291812499"	"5"	"171388457"	"171388458"	"0.0984101037434915"	"5"	"171388457"	"171388458"	"0.0161886505434753"	"5"	"171388457"	"171388458"	"0.049736292744232"	"5"	"171388457"	"171388458"	"0.0301281369085639"	"5"	"171388457"	"171388458"	"0.0260021657936396"	"5"	"171388457"	"171388458"	"0.0399557185069692"	"5"	"171388457"	"171388458"	"0.0308266573869961"	"5"	"171388457"	"171388458"	"0.0501624609401594"	"5"	"171388457"	"171388458"	"0.0190484961955353"	"5"	"171388457"	"171388458"	"0.0231022335411096"	"5"	"171388457"	"171388458"	"0.0281481988381574"	"5"	"171388457"	"171388458"
"ADAM10"	"0.0236332109841792"	"15"	"58750126"	"58750127"	"0.028947938999542"	"15"	"58750126"	"58750127"	"0.00757277442092964"	"15"	"58750126"	"58750127"	"0.0208028400739736"	"15"	"58750126"	"58750127"	"0.0171575488973297"	"15"	"58750126"	"58750127"	"0.0186267742416334"	"15"	"58750126"	"58750127"	"0.0165164561394709"	"15"	"58750126"	"58750127"	"0.0183002651249289"	"15"	"58750126"	"58750127"	"0.0244636838129076"	"15"	"58750126"	"58750127"	"0.0202603944225286"	"15"	"58750126"	"58750127"	"0.0155007559839871"	"15"	"58750126"	"58750127"	"0.0200006058305058"	"15"	"58750126"	"58750127"
"LIFR"	"0.867661108794388"	"5"	"38596118"	"38596119"	"0.903087831541679"	"5"	"38596118"	"38596119"	"0.929973497122522"	"5"	"38596118"	"38596119"	"0.806643877923935"	"5"	"38596118"	"38596119"	"0.875189222803721"	"5"	"38596118"	"38596119"	"0.905669279418629"	"5"	"38596118"	"38596119"	"0.733193476054792"	"5"	"38596118"	"38596119"	"0.563310391768431"	"5"	"38596118"	"38596119"	"0.740618063883298"	"5"	"38596118"	"38596119"	"0.891263073886506"	"5"	"38596118"	"38596119"	"0.825952117922027"	"5"	"38596118"	"38596119"	"0.213994182925305"	"5"	"38596118"	"38596119"
"DYRK1A"	"0.0285601150003475"	"21"	"37368365"	"37368366"	"0.0550065973985641"	"21"	"37368365"	"37368366"	"0.0154364276652303"	"21"	"37368365"	"37368366"	"0.0279624936551054"	"21"	"37368365"	"37368366"	"0.0342205144461472"	"21"	"37368365"	"37368366"	"0.0256185094668921"	"21"	"37368365"	"37368366"	"0.0334591344989387"	"21"	"37368365"	"37368366"	"0.0224586729334954"	"21"	"37368365"	"37368366"	"0.0309212445058591"	"21"	"37368365"	"37368366"	"0.0283323100776229"	"21"	"37368365"	"37368366"	"0.0244824830196523"	"21"	"37368365"	"37368366"	"0.0323581204521495"	"21"	"37368365"	"37368366"
"E2F8"	"0.0247403927043892"	"11"	"19241000"	"19241001"	"0.0609006837088267"	"11"	"19241000"	"19241001"	"0.0161006990621538"	"11"	"19241000"	"19241001"	"0.030206922509842"	"11"	"19241000"	"19241001"	"0.0190627398061221"	"11"	"19241000"	"19241001"	"0.018307342508709"	"11"	"19241000"	"19241001"	"0.0213960677846994"	"11"	"19241000"	"19241001"	"0.0156471300427267"	"11"	"19241000"	"19241001"	"0.0313391283117131"	"11"	"19241000"	"19241001"	"0.025213396553549"	"11"	"19241000"	"19241001"	"0.0160857109258668"	"11"	"19241000"	"19241001"	"0.0174864257883708"	"11"	"19241000"	"19241001"
"AKAP12"	"0.587762480791493"	"6"	"151240891"	"151240892"	"0.0377337576260183"	"6"	"151240891"	"151240892"	"0.0591338643559105"	"6"	"151240891"	"151240892"	"0.043632585871604"	"6"	"151240891"	"151240892"	"0.312942310381825"	"6"	"151240891"	"151240892"	"0.0337216715161711"	"6"	"151240891"	"151240892"	"0.107571772248956"	"6"	"151240891"	"151240892"	"0.656375485435802"	"6"	"151240891"	"151240892"	"0.716414797446455"	"6"	"151240891"	"151240892"	"0.0718649441189525"	"6"	"151240891"	"151240892"	"0.0896555039528472"	"6"	"151240891"	"151240892"	"0.796608792566824"	"6"	"151240891"	"151240892"
"GRN"	"0.0190012200277048"	"17"	"44345044"	"44345045"	"0.0472232093849634"	"17"	"44345044"	"44345045"	"0.0108256466586618"	"17"	"44345044"	"44345045"	"0.0166084961798464"	"17"	"44345044"	"44345045"	"0.0176091150310304"	"17"	"44345044"	"44345045"	"0.0182774984225488"	"17"	"44345044"	"44345045"	"0.0213369216935859"	"17"	"44345044"	"44345045"	"0.0182213689623851"	"17"	"44345044"	"44345045"	"0.0244129900270417"	"17"	"44345044"	"44345045"	"0.0196432226728462"	"17"	"44345044"	"44345045"	"0.0148542572730987"	"17"	"44345044"	"44345045"	"0.0182465262687732"	"17"	"44345044"	"44345045"
"MARCKSL1"	"0.54723268023874"	"1"	"32336690"	"32336691"	"0.826079328123647"	"1"	"32336690"	"32336691"	"0.8716063381497"	"1"	"32336690"	"32336691"	"0.50284722408159"	"1"	"32336690"	"32336691"	"0.767126197533591"	"1"	"32336690"	"32336691"	"0.824306776816796"	"1"	"32336690"	"32336691"	"0.702518953801106"	"1"	"32336690"	"32336691"	"0.791318814124799"	"1"	"32336690"	"32336691"	"0.674176980418994"	"1"	"32336690"	"32336691"	"0.638641108331793"	"1"	"32336690"	"32336691"	"0.737309248427561"	"1"	"32336690"	"32336691"	"0.727327725720388"	"1"	"32336690"	"32336691"
"MARCKS"	"0.0146963120935989"	"6"	"113857328"	"113857329"	"0.0373332041418258"	"6"	"113857328"	"113857329"	"0.0145650795956773"	"6"	"113857328"	"113857329"	"0.0133105515220409"	"6"	"113857328"	"113857329"	"0.0211189657856958"	"6"	"113857328"	"113857329"	"0.470755206727492"	"6"	"113857328"	"113857329"	"0.0218599521917688"	"6"	"113857328"	"113857329"	"0.0118944378947896"	"6"	"113857328"	"113857329"	"0.0170070688860271"	"6"	"113857328"	"113857329"	"0.0171472266512787"	"6"	"113857328"	"113857329"	"0.0180032508835705"	"6"	"113857328"	"113857329"	"0.0122914496759477"	"6"	"113857328"	"113857329"
"MPPED2"	"0.536965288505287"	"11"	"30580236"	"30580237"	"0.938318312660303"	"11"	"30580236"	"30580237"	"0.946971126193287"	"11"	"30580236"	"30580237"	"0.856544748114335"	"11"	"30580236"	"30580237"	"0.604272135282222"	"11"	"30580236"	"30580237"	"0.92520004629916"	"11"	"30580236"	"30580237"	"0.926607346047592"	"11"	"30580236"	"30580237"	"0.933005848539663"	"11"	"30580236"	"30580237"	"0.833266100375623"	"11"	"30580236"	"30580237"	"0.832219600907719"	"11"	"30580236"	"30580237"	"0.902487813006987"	"11"	"30580236"	"30580237"	"0.911562807832512"	"11"	"30580236"	"30580237"
"USP9X"	"0.945565606531276"	23	"41123644"	"41123645"	"0.888005610496011"	23	"41123644"	"41123645"	"0.968754292501287"	23	"41123644"	"41123645"	"0.867573960991139"	23	"41123644"	"41123645"	"0.939440029805138"	23	"41123644"	"41123645"	"0.928737671749544"	23	"41123644"	"41123645"	"0.940035208563169"	23	"41123644"	"41123645"	"0.9473970944561"	23	"41123644"	"41123645"	"0.916031576691766"	23	"41123644"	"41123645"	"0.909579068403014"	23	"41123644"	"41123645"	"0.933201144568152"	23	"41123644"	"41123645"	"0.963921598961614"	23	"41123644"	"41123645"
"NKD2"	"0.0078969004848543"	"5"	"1009089"	"1009090"	"0.0124951237836468"	"5"	"1009089"	"1009090"	"0.00704956375608394"	"5"	"1009089"	"1009090"	"0.220596010506291"	"5"	"1009089"	"1009090"	"0.00788609320123852"	"5"	"1009089"	"1009090"	"0.00723412349118386"	"5"	"1009089"	"1009090"	"0.0117914855700287"	"5"	"1009089"	"1009090"	"0.00802709114236509"	"5"	"1009089"	"1009090"	"0.00766435332435112"	"5"	"1009089"	"1009090"	"0.00847965204740292"	"5"	"1009089"	"1009090"	"0.00721458205903737"	"5"	"1009089"	"1009090"	"0.00682569093161437"	"5"	"1009089"	"1009090"
"PNPLA2"	"0.469303493975498"	"11"	"818917"	"818918"	"0.319184226936412"	"11"	"818917"	"818918"	"0.0426004016396882"	"11"	"818917"	"818918"	"0.224839640141058"	"11"	"818917"	"818918"	"0.219967918210567"	"11"	"818917"	"818918"	"0.170392415084871"	"11"	"818917"	"818918"	"0.28507379609298"	"11"	"818917"	"818918"	"0.13564464818269"	"11"	"818917"	"818918"	"0.343939385620357"	"11"	"818917"	"818918"	"0.19041092761232"	"11"	"818917"	"818918"	"0.190032330799566"	"11"	"818917"	"818918"	"0.133571683253809"	"11"	"818917"	"818918"
"BRCA2"	"0.826909758213754"	"13"	"32314886"	"32314887"	"0.825641146583143"	"13"	"32314886"	"32314887"	"0.871359929843931"	"13"	"32314886"	"32314887"	"0.411930676380857"	"13"	"32314886"	"32314887"	"0.920618224892541"	"13"	"32314886"	"32314887"	"0.854632897927859"	"13"	"32314886"	"32314887"	"0.670213829490991"	"13"	"32314886"	"32314887"	"0.931171500646366"	"13"	"32314886"	"32314887"	"0.822350628654444"	"13"	"32314886"	"32314887"	"0.824089392762755"	"13"	"32314886"	"32314887"	"0.261769460063441"	"13"	"32314886"	"32314887"	"0.899776589658937"	"13"	"32314886"	"32314887"
"SMARCA4"	"0.0151346643517159"	"19"	"10961559"	"10961560"	"0.0216126596045475"	"19"	"10961559"	"10961560"	"0.00568733283607728"	"19"	"10961559"	"10961560"	"0.0269830755444744"	"19"	"10961559"	"10961560"	"0.0129412223157899"	"19"	"10961559"	"10961560"	"0.0121255600969796"	"19"	"10961559"	"10961560"	"0.0126427560372397"	"19"	"10961559"	"10961560"	"0.0115254426588856"	"19"	"10961559"	"10961560"	"0.0174506083595917"	"19"	"10961559"	"10961560"	"0.0158326314382491"	"19"	"10961559"	"10961560"	"0.01436375500474"	"19"	"10961559"	"10961560"	"0.00972523255592813"	"19"	"10961559"	"10961560"
"PTBP2"	"0.0155816433256252"	"1"	"96721749"	"96721750"	"0.0190566806418721"	"1"	"96721749"	"96721750"	"0.00975939660734169"	"1"	"96721749"	"96721750"	"0.0167174078317961"	"1"	"96721749"	"96721750"	"0.010985143062646"	"1"	"96721749"	"96721750"	"0.0109000353821367"	"1"	"96721749"	"96721750"	"0.0142202513310685"	"1"	"96721749"	"96721750"	"0.0107843290497531"	"1"	"96721749"	"96721750"	"0.0126732744823271"	"1"	"96721749"	"96721750"	"0.0113162757261028"	"1"	"96721749"	"96721750"	"0.00952855348463327"	"1"	"96721749"	"96721750"	"0.00869109195743398"	"1"	"96721749"	"96721750"
"TGFBI"	"0.0918977394908577"	"5"	"136029281"	"136029282"	"0.19064223268143"	"5"	"136029281"	"136029282"	"0.0337519937722673"	"5"	"136029281"	"136029282"	"0.243986185710392"	"5"	"136029281"	"136029282"	"0.666697982994864"	"5"	"136029281"	"136029282"	"0.0521969440621644"	"5"	"136029281"	"136029282"	"0.243671543257667"	"5"	"136029281"	"136029282"	"0.0661970564763333"	"5"	"136029281"	"136029282"	"0.51235242391531"	"5"	"136029281"	"136029282"	"0.0314921910290531"	"5"	"136029281"	"136029282"	"0.327929862116005"	"5"	"136029281"	"136029282"	"0.0475337249901477"	"5"	"136029281"	"136029282"
"ISM1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"CALN1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"WNT6"	"0.0990896060197625"	"2"	"218859434"	"218859435"	"0.0190398403599426"	"2"	"218859434"	"218859435"	"0.0119655839300832"	"2"	"218859434"	"218859435"	"0.0692769360716758"	"2"	"218859434"	"218859435"	"0.0701344965493615"	"2"	"218859434"	"218859435"	"0.0718310577401925"	"2"	"218859434"	"218859435"	"0.0849894478227322"	"2"	"218859434"	"218859435"	"0.0889146687619884"	"2"	"218859434"	"218859435"	"0.125572126687809"	"2"	"218859434"	"218859435"	"0.0683592885339454"	"2"	"218859434"	"218859435"	"0.0550431227283584"	"2"	"218859434"	"218859435"	"0.0918177342586758"	"2"	"218859434"	"218859435"
"SUZ12"	"0.0201517883329638"	"17"	"31936743"	"31936744"	"0.0408566406300824"	"17"	"31936743"	"31936744"	"0.0164933812665844"	"17"	"31936743"	"31936744"	"0.015531252014837"	"17"	"31936743"	"31936744"	"0.0174161935056386"	"17"	"31936743"	"31936744"	"0.0154647785718403"	"17"	"31936743"	"31936744"	"0.0152727851214886"	"17"	"31936743"	"31936744"	"0.0148284310840487"	"17"	"31936743"	"31936744"	"0.0139132416819467"	"17"	"31936743"	"31936744"	"0.0160454164174873"	"17"	"31936743"	"31936744"	"0.015387861869471"	"17"	"31936743"	"31936744"	"0.0155209573833681"	"17"	"31936743"	"31936744"
"RBM38"	"0.0116780225589454"	"20"	"57391676"	"57391677"	"0.019006997150783"	"20"	"57391676"	"57391677"	"0.00598163586107073"	"20"	"57391676"	"57391677"	"0.0150977911895193"	"20"	"57391676"	"57391677"	"0.0131191976003745"	"20"	"57391676"	"57391677"	"0.0136250320172728"	"20"	"57391676"	"57391677"	"0.0109037325484902"	"20"	"57391676"	"57391677"	"0.00922079292050995"	"20"	"57391676"	"57391677"	"0.0159506237723463"	"20"	"57391676"	"57391677"	"0.0143970064027487"	"20"	"57391676"	"57391677"	"0.0121990364229179"	"20"	"57391676"	"57391677"	"0.00889147520863813"	"20"	"57391676"	"57391677"
"WIF1"	"0.0197252541472204"	"12"	"65121251"	"65121252"	"0.0540755132508528"	"12"	"65121251"	"65121252"	"0.240882019708783"	"12"	"65121251"	"65121252"	"0.123978217353865"	"12"	"65121251"	"65121252"	"0.0222382605291725"	"12"	"65121251"	"65121252"	"0.412030613351857"	"12"	"65121251"	"65121252"	"0.183088034155874"	"12"	"65121251"	"65121252"	"0.277673965484968"	"12"	"65121251"	"65121252"	"0.652116069416512"	"12"	"65121251"	"65121252"	"0.0227080382642976"	"12"	"65121251"	"65121252"	"0.0259663176528468"	"12"	"65121251"	"65121252"	"0.598276050741864"	"12"	"65121251"	"65121252"
"TNFSF10"	"0.928937665626488"	"3"	"172524923"	"172524924"	"0.893545278136144"	"3"	"172524923"	"172524924"	"0.904086554316383"	"3"	"172524923"	"172524924"	"0.838414481629984"	"3"	"172524923"	"172524924"	"0.915281188884405"	"3"	"172524923"	"172524924"	"0.347941836619149"	"3"	"172524923"	"172524924"	"0.86900289355177"	"3"	"172524923"	"172524924"	"0.936007337438723"	"3"	"172524923"	"172524924"	"0.822328887908661"	"3"	"172524923"	"172524924"	"0.689054181381909"	"3"	"172524923"	"172524924"	"0.885281012784301"	"3"	"172524923"	"172524924"	"0.932162632308694"	"3"	"172524923"	"172524924"
"AR"	"0.331669905894375"	23	"67543517"	"67543518"	"0.751704247439411"	23	"67543517"	"67543518"	"0.767469720605291"	23	"67543517"	"67543518"	"0.354222590067179"	23	"67543517"	"67543518"	"0.428538417310628"	23	"67543517"	"67543518"	"0.174167740683889"	23	"67543517"	"67543518"	"0.48755769777771"	23	"67543517"	"67543518"	"0.119308324803698"	23	"67543517"	"67543518"	"0.444300114711679"	23	"67543517"	"67543518"	"0.263946595035438"	23	"67543517"	"67543518"	"0.408844737265529"	23	"67543517"	"67543518"	"0.231153714863854"	23	"67543517"	"67543518"
"CREB1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"SPP1"	"0.0542292480785976"	"4"	"87975790"	"87975791"	"0.238702371653811"	"4"	"87975790"	"87975791"	"0.0701219097421776"	"4"	"87975790"	"87975791"	"0.335632222895262"	"4"	"87975790"	"87975791"	"0.0701163873813031"	"4"	"87975790"	"87975791"	"0.051321730198179"	"4"	"87975790"	"87975791"	"0.0792009846491974"	"4"	"87975790"	"87975791"	"0.0673645144969186"	"4"	"87975790"	"87975791"	"0.159716751132587"	"4"	"87975790"	"87975791"	"0.0602665654753579"	"4"	"87975790"	"87975791"	"0.0314507974883496"	"4"	"87975790"	"87975791"	"0.0735775583152487"	"4"	"87975790"	"87975791"
"KLF6"	"0.0152596837188942"	"10"	"3785503"	"3785504"	"0.0391538548878303"	"10"	"3785503"	"3785504"	"0.0126746374378078"	"10"	"3785503"	"3785504"	"0.0183279177432044"	"10"	"3785503"	"3785504"	"0.0164287831776581"	"10"	"3785503"	"3785504"	"0.0137786923396764"	"10"	"3785503"	"3785504"	"0.0209100190992838"	"10"	"3785503"	"3785504"	"0.010160549546522"	"10"	"3785503"	"3785504"	"0.0174324464851684"	"10"	"3785503"	"3785504"	"0.0221437596054689"	"10"	"3785503"	"3785504"	"0.020752884663849"	"10"	"3785503"	"3785504"	"0.0106387884665433"	"10"	"3785503"	"3785504"
"IL24"	"0.778269819573334"	"1"	"206897489"	"206897490"	"0.428678385151978"	"1"	"206897489"	"206897490"	"0.839306593966582"	"1"	"206897489"	"206897490"	"0.670589004364782"	"1"	"206897489"	"206897490"	"0.593229644256662"	"1"	"206897489"	"206897490"	"0.714323835449911"	"1"	"206897489"	"206897490"	"0.645370717640297"	"1"	"206897489"	"206897490"	"0.700481445312087"	"1"	"206897489"	"206897490"	"0.500632116817079"	"1"	"206897489"	"206897490"	"0.802489507262971"	"1"	"206897489"	"206897490"	"0.669515594787731"	"1"	"206897489"	"206897490"	"0.601136728383205"	"1"	"206897489"	"206897490"
"STMN1"	"0.919000884723784"	"1"	"25892012"	"25892013"	"0.794150383428909"	"1"	"25892012"	"25892013"	"0.921715237616821"	"1"	"25892012"	"25892013"	"0.750353590045486"	"1"	"25892012"	"25892013"	"0.906676678922138"	"1"	"25892012"	"25892013"	"0.913472119226399"	"1"	"25892012"	"25892013"	"0.839071402639594"	"1"	"25892012"	"25892013"	"0.932824291768486"	"1"	"25892012"	"25892013"	"0.886322921439517"	"1"	"25892012"	"25892013"	"0.846647151311034"	"1"	"25892012"	"25892013"	"0.882945350538471"	"1"	"25892012"	"25892013"	"0.935547588840029"	"1"	"25892012"	"25892013"
"RAB5A"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"ATG4D"	"0.0324584424506881"	"19"	"10544270"	"10544271"	"0.0145280589163728"	"19"	"10544270"	"10544271"	"0.0121615946578216"	"19"	"10544270"	"10544271"	"0.0153441615016275"	"19"	"10544270"	"10544271"	"0.0367569718111239"	"19"	"10544270"	"10544271"	"0.0154184798763539"	"19"	"10544270"	"10544271"	"0.017604250434507"	"19"	"10544270"	"10544271"	"0.043761494330906"	"19"	"10544270"	"10544271"	"0.0141750445186717"	"19"	"10544270"	"10544271"	"0.020109811905111"	"19"	"10544270"	"10544271"	"0.0125728876273921"	"19"	"10544270"	"10544271"	"0.0285483993117421"	"19"	"10544270"	"10544271"
